full_name;type;alpha;seed;value;feasible
LR1_2_9_t1_60R_60V_04F_06M;t1;0.15;129;12175.09;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.15;129;12178.8;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.15;136;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.15;136;652.39;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.15;136;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.15;136;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.15;136;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.15;136;979.06;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.15;136;1394.97;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.15;136;1344.53;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.15;136;4659.59;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.15;136;5989.62;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.15;136;6234.08;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.15;136;8035.64;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.15;136;8743.23;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.15;136;10705.05;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.15;136;12074.74;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.15;136;12071.33;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.15;143;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.15;143;650.47;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.15;143;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.15;143;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.15;143;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.15;143;1002.8;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.15;143;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.15;143;1333.97;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.15;143;4717.29;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.15;143;6022.03;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.15;143;6212.04;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.15;143;8003.83;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.15;143;8724.51;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.15;143;10930.6;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.15;143;12211.73;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.15;143;12061.53;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.15;150;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.15;150;653.86;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.15;150;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.15;150;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.15;150;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.15;150;974.55;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.15;150;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.15;150;1335.38;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.15;150;4694.45;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.15;150;6035.81;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.15;150;6200.57;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.15;150;8030.34;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.15;150;8821.11;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.15;150;10547.4;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.15;150;12026.14;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.15;150;12252.81;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.15;157;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.15;157;660.68;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.15;157;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.15;157;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.15;157;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.15;157;983.83;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.15;157;1397.44;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.15;157;1332.92;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.15;157;4654.08;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.15;157;5999.31;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.15;157;6096.67;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.15;157;7965.66;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.15;157;8727.32;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.15;157;10283.23;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.15;157;11956.33;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.15;157;12245.73;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;94;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;94;651.11;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;94;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;94;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;94;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;94;1008.47;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;94;1394.97;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;94;1336.78;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;94;4710.04;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;94;5800.66;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;94;6058.17;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;94;7996.83;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;94;8805.55;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;94;10870.6;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;94;12180.79;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;94;12233.07;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;101;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;101;651.63;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;101;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;101;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;101;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;101;989;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;101;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;101;1345.09;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;101;4728.74;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;101;6064.85;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;101;6089.18;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;101;8002.7;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;101;8812.77;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;101;10440.38;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;101;11850.12;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;101;12134.34;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;108;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;108;650.47;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;108;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;108;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;108;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;108;999.01;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;108;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;108;1344.53;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;108;4722.92;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;108;6084.24;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;108;6298.29;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;108;8033.92;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;108;8731.14;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;108;10904.93;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;108;12138.91;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;108;12365.09;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;115;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;115;661.25;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;115;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;115;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;115;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;115;1005.46;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;115;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;115;1335.28;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;115;4755.43;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;115;6017.54;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;115;6246.1;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;115;7991.03;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;115;8847.43;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;115;10966.39;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;115;12174.16;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;115;12242.78;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;122;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;122;652.66;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;122;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;122;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;122;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;122;975.61;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;122;1392.53;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;122;1341.51;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;122;4714.67;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;122;5901.39;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;122;6069.76;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;122;8013.57;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;122;8944.98;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;122;10997.31;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;122;12247;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;122;12161.6;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;129;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;129;651.63;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;129;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;129;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;129;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;129;994.5;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;129;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;129;1347.15;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;129;4707.18;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;129;6023.84;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;129;6225.28;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;129;7937.47;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;129;8816.04;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;129;10659.84;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;129;12306.63;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;129;12417.74;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;136;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;136;652.4;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;136;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;136;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;136;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;136;984.76;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;136;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;136;1336.37;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;136;4711.97;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;136;6054.2;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;136;6248.93;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;136;8103.45;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;136;8782.54;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;136;10711.69;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;136;11930.13;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;136;12071.33;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;143;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;143;652.4;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;143;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;143;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;143;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;143;1009.66;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;143;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;143;1335.56;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;143;4736.69;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;143;5986.93;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;143;6248.54;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;143;8027.28;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;143;8615.67;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;143;10940.42;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;143;12149.94;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;143;12144.96;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;150;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;150;662.64;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;150;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;150;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;150;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;150;993.25;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;150;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;150;1336.14;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;150;4767.37;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;150;6083.37;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;150;6198.77;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;150;7874.02;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;150;8698.33;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;150;10464.39;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;150;12298.26;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;150;12114.55;TRUE
lr106_t1_08R_08V_02F_04M;t1;0.2;157;883.07;TRUE
lr208_t2_08R_08V_02F_04M;t2;0.2;157;662.19;TRUE
lr109_t1_08R_08V_04F_04M;t1;0.2;157;968.56;TRUE
lr209_t2_08R_08V_04F_04M;t2;0.2;157;836.82;TRUE
lr106_t1_12R_12V_02F_04M;t1;0.2;157;984.12;TRUE
lr209_t2_12R_12V_02F_04M;t2;0.2;157;979.15;TRUE
lr109_t1_12R_12V_04F_04M;t1;0.2;157;1394.99;TRUE
lr210_t2_12R_12V_04F_04M;t2;0.2;157;1335.33;TRUE
LR1_2_8_t1_40R_40V_02F_06M;t1;0.2;157;4709.57;TRUE
LR2_2_7_t2_40R_40V_02F_06M;t2;0.2;157;5937.37;TRUE
LR1_2_8_t1_40R_40V_04F_06M;t1;0.2;157;6234.96;TRUE
LR2_2_6_t2_40R_40V_04F_06M;t2;0.2;157;7965.66;TRUE
LR1_2_10_t1_60R_60V_02F_06M;t1;0.2;157;8860.44;TRUE
LR2_2_6_t2_60R_60V_02F_06M;t2;0.2;157;10638.94;TRUE
LR1_2_9_t1_60R_60V_04F_06M;t1;0.2;157;12172.63;TRUE
LR2_2_6_t2_60R_60V_04F_06M;t2;0.2;157;12208.77;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;24;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;24;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;24;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;24;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;24;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;24;1100.6;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;24;1415.74;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;24;1181.82;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;24;7575.73;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;24;7927.6;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;24;7531.22;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;24;7934.92;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;24;10077.53;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;24;10615.8;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;24;12410.55;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;24;10391.14;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;31;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;31;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;31;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;31;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;31;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;31;1102.99;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;31;1417.55;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;31;1167.51;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;31;7832.98;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;31;7954.97;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;31;7490.75;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;31;7936.08;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;31;9860.73;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;31;10163.32;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;31;12469.39;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;31;10472.28;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;38;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;38;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;38;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;38;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;38;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;38;1097.69;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;38;1417.02;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;38;1134.66;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;38;7770.06;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;38;7765.15;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;38;7383.81;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;38;7941.18;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;38;10086.43;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;38;10441.87;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;38;12506.76;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;38;10380.56;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;45;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;45;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;45;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;45;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;45;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;45;1095.23;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;45;1418.71;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;45;1192.59;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;45;7784.68;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;45;7931.16;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;45;7430.34;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;45;7874.66;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;45;9936.03;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;45;10385.48;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;45;12250.87;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;45;10559.85;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;52;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;52;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;52;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;52;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;52;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;52;1077.13;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;52;1416.13;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;52;1181.69;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;52;7667.97;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;52;7980.8;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;52;7354.49;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;52;7835.39;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;52;9922.01;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;52;10268.11;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;52;12576.87;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;52;10567.78;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;59;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;59;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;59;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;59;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;59;1006.42;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;59;1089.06;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;59;1403.16;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;59;1170.81;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;59;7841.72;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;59;7844.74;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;59;7494.69;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;59;7883.25;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;59;9988.41;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;59;10140.72;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;59;12293.7;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;59;10476.33;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;66;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;66;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;66;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;66;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;66;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;66;1094.82;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;66;1415.99;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;66;1181.65;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;66;7725.2;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;66;7873.27;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;66;7465.77;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;66;7794.06;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;66;10073.44;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;66;10411.5;TRUE
LR1_2_9_t1_60R_60V_04F_05M;t1;0.05;66;12480.99;TRUE
LR2_2_7_t2_60R_60V_04F_05M;t2;0.05;66;10541.55;TRUE
lr107_t1_08R_08V_02F_03M;t1;0.05;73;843.14;TRUE
lr210_t2_08R_08V_02F_03M;t2;0.05;73;706.87;TRUE
lr106_t1_08R_08V_04F_03M;t1;0.05;73;1011.96;TRUE
lr209_t2_08R_08V_04F_03M;t2;0.05;73;838.87;TRUE
lr109_t1_12R_12V_02F_03M;t1;0.05;73;1006.78;TRUE
lr207_t2_12R_12V_02F_03M;t2;0.05;73;1088.72;TRUE
lr106_t1_12R_12V_04F_03M;t1;0.05;73;1416.31;TRUE
lr209_t2_12R_12V_04F_03M;t2;0.05;73;1134.71;TRUE
LR1_2_6_t1_40R_40V_02F_05M;t1;0.05;73;7650.8;TRUE
LR2_2_9_t2_40R_40V_02F_05M;t2;0.05;73;7976.23;TRUE
LR1_2_10_t1_40R_40V_04F_05M;t1;0.05;73;7329.09;TRUE
LR2_2_6_t2_40R_40V_04F_05M;t2;0.05;73;7812.61;TRUE
LR1_2_6_t1_60R_60V_02F_05M;t1;0.05;73;9906.46;TRUE
LR2_2_6_t2_60R_60V_02F_05M;t2;0.05;73;10423.15;TRUE
