full_name;type;alpha;seed;value;feasible
lr109_t1_08R_08V_04I_04M;t1;0.05;122;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.05;122;620.7;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.05;122;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.05;122;870.03;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.05;122;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.05;122;862.5;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.05;122;3657.62;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.05;122;6123.5;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.05;122;3372.3;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.05;122;6145.36;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.05;122;6651.46;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.05;122;10047.59;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.05;122;6975.96;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.05;122;6970.45;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.05;129;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.05;129;562.14;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.05;129;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.05;129;620.49;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.05;129;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.05;129;871.57;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.05;129;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.05;129;847.17;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.05;129;3796;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.05;129;6245.76;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.05;129;3310.38;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.05;129;6089.76;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.05;129;6661.09;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.05;129;10396.07;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.05;129;7139.11;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.05;129;6897.01;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.05;136;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.05;136;554.52;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.05;136;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.05;136;621.54;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.05;136;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.05;136;868.57;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.05;136;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.05;136;850.43;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.05;136;3684.41;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.05;136;6068.11;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.05;136;3329.61;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.05;136;6179.14;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.05;136;6524;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.05;136;10336.02;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.05;136;6971.52;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.05;136;6948.81;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.05;143;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.05;143;557.66;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.05;143;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.05;143;618.4;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.05;143;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.05;143;861.64;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.05;143;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.05;143;876.21;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.05;143;3808.55;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.05;143;6142.09;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.05;143;3274.13;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.05;143;6189.22;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.05;143;6602.66;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.05;143;10354.65;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.05;143;7158.7;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.05;143;6921.27;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.05;150;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.05;150;555.11;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.05;150;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.05;150;618.37;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.05;150;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.05;150;872.03;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.05;150;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.05;150;855.91;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.05;150;3725.17;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.05;150;6173.1;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.05;150;3282.09;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.05;150;6041.97;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.05;150;6486.5;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.05;150;10662.44;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.05;150;7021.2;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.05;150;7185.66;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.05;157;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.05;157;556.13;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.05;157;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.05;157;621.93;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.05;157;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.05;157;865.84;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.05;157;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.05;157;877.58;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.05;157;3810.62;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.05;157;6293.98;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.05;157;3290.5;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.05;157;6171.46;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.05;157;6602.1;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.05;157;10196.43;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.05;157;6959.75;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.05;157;6800.45;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;94;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;94;562.34;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;94;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;94;619.6;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;94;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;94;871.27;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;94;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;94;877.23;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;94;3792.96;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;94;6185.42;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;94;3280.88;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;94;6006.21;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;94;6558.03;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;94;10796.87;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;94;6859.46;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;94;7291.88;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;101;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;101;555.17;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;101;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;101;621.9;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;101;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;101;869.15;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;101;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;101;867.3;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;101;3718.65;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;101;6441.06;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;101;3354;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;101;6269.47;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;101;6720.27;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;101;10838.78;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;101;6741.5;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;101;7283.38;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;108;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;108;555.41;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;108;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;108;621.54;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;108;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;108;871.06;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;108;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;108;891.01;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;108;3701.41;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;108;6407.78;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;108;3328.03;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;108;6140.35;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;108;6527.64;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;108;10484.41;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;108;7165.47;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;108;7185.44;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;115;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;115;566.57;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;115;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;115;621.91;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;115;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;115;877.64;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;115;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;115;883.62;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;115;3782.96;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;115;6307.07;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;115;3330.95;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;115;6150.86;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;115;6664.41;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;115;10668.35;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;115;6907.98;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;115;7297.75;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;122;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;122;555.41;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;122;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;122;619.27;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;122;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;122;866.97;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;122;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;122;883.62;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;122;3814.24;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;122;6361.44;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;122;3406.92;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;122;6203.66;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;122;6573.94;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;122;10366.36;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;122;7114.17;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;122;7268.91;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;129;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;129;550.16;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;129;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;129;619.57;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;129;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;129;873.94;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;129;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;129;879.76;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;129;3760.24;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;129;6336.09;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;129;3248.3;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;129;6230.81;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;129;6637.37;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;129;10612.8;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;129;6982.21;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;129;7194.56;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;136;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;136;550.16;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;136;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;136;619.27;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;136;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;136;872.06;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;136;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;136;884.8;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;136;3743.25;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;136;6299.96;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;136;3347.43;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;136;6186.85;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;136;6660.34;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;136;10488.32;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;136;7106.16;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;136;7305.46;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;143;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;143;557.59;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;143;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;143;621.53;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;143;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;143;873.03;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;143;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;143;888.56;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;143;3758.49;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;143;6334.35;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;143;3451.63;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;143;6179.18;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;143;6641.62;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;143;10663.45;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;143;6814.55;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;143;7431.83;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;150;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;150;555.28;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;150;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;150;618.37;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;150;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;150;871.06;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;150;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;150;876.14;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;150;3674.1;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;150;6268.36;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;150;3271.06;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;150;6146.31;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;150;6546.68;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;150;10703.75;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;150;6915.31;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;150;6992.39;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.1;157;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.1;157;558.25;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.1;157;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.1;157;619.29;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.1;157;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.1;157;869.54;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.1;157;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.1;157;879.92;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.1;157;3821.8;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.1;157;6463.19;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.1;157;3301.29;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.1;157;6123.4;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.1;157;6638.93;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.1;157;10667.16;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.1;157;7102.07;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.1;157;7128.87;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;94;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;94;559;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;94;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;94;622.64;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;94;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;94;876.07;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;94;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;94;888.56;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;94;3904.74;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;94;6438.84;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;94;3374.24;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;94;6194.84;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;94;6629.67;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;94;10918.25;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;94;6416.27;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;94;7606.18;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;101;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;101;550.57;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;101;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;101;621.93;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;101;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;101;882.5;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;101;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;101;900.91;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;101;3833.27;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;101;6505.97;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;101;3228.64;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;101;6144.48;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;101;6679.77;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;101;10993.7;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;101;7214.3;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;101;7417.49;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;108;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;108;557.48;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;108;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;108;621.91;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;108;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;108;871.98;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;108;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;108;896.62;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;108;3963.37;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;108;6245.58;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;108;3258.05;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;108;6004.08;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;108;6710.92;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;108;11039.34;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;108;7111.08;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;108;7515.54;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;115;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;115;549.98;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;115;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;115;621.82;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;115;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;115;871.8;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;115;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;115;895.73;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;115;3952.01;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;115;6457.17;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;115;3394.79;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;115;6369.2;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;115;6671.78;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;115;11057.8;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;115;7007.1;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;115;7628.75;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;122;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;122;557.66;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;122;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;122;621.53;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;122;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;122;869.54;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;122;833.35;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;122;883.62;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;122;3764.39;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;122;6473.03;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;122;3370.68;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;122;6149.83;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;122;6647.46;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;122;10842.13;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;122;7243.68;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;122;7397.79;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;129;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;129;555.78;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;129;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;129;620.7;TRUE
lr110_t1_12R_12V_02I_04M;t1;0.15;129;971.55;TRUE
lr207_t2_12R_12V_02I_04M;t2;0.15;129;853.35;TRUE
lr108_t1_12R_12V_04I_04M;t1;0.15;129;833.87;TRUE
lr207_t2_12R_12V_04I_04M;t2;0.15;129;865.58;TRUE
LR1_2_8_t1_40R_40V_02I_06M;t1;0.15;129;3873.74;TRUE
LR2_2_10_t2_40R_40V_02I_06M;t2;0.15;129;6444.69;TRUE
LR1_2_8_t1_40R_40V_04I_06M;t1;0.15;129;3358.08;TRUE
LR2_2_6_t2_40R_40V_04I_06M;t2;0.15;129;6128.2;TRUE
LR1_2_9_t1_60R_60V_02I_06M;t1;0.15;129;6643.44;TRUE
LR2_2_10_t2_60R_60V_02I_06M;t2;0.15;129;10733.1;TRUE
LR1_2_9_t1_60R_60V_04I_06M;t1;0.15;129;7101.88;TRUE
LR2_2_8_t2_60R_60V_04I_06M;t2;0.15;129;7684.53;TRUE
lr106_t1_08R_08V_02I_04M;t1;0.15;136;602.78;TRUE
lr208_t2_08R_08V_02I_04M;t2;0.15;136;555.78;TRUE
lr109_t1_08R_08V_04I_04M;t1;0.15;136;555.44;TRUE
lr208_t2_08R_08V_04I_04M;t2;0.15;136;621.9;TRUE
