name;group;type;alpha;seed;value;feasible;total_time_elapsed;full_name;n;iteration_to_best;time_to_best;iteration;percentage_infeasible_sol;mean_LP_impr_percentage
lr205;10R_10V_04F_03M;t2;0.05;109;1060.73;TRUE;250.61;lr205_t2_10R_10V_04F_03M;10;36140;151.17;60000;0.01;23.13
lr205;10R_10V_04F_04M;t2;0.05;109;1044.08;TRUE;261.26;lr205_t2_10R_10V_04F_04M;10;13651;59.32;60000;0;23.24
lr101;12R_12V_02F_03M;t1;0.05;109;1444.04;TRUE;184.43;lr101_t1_12R_12V_02F_03M;12;37;0.51;60000;10.07;23.24
lr101;12R_12V_02F_04M;t1;0.05;109;1437.74;TRUE;193.92;lr101_t1_12R_12V_02F_04M;12;169;0.97;60000;10.07;23.36
lr102;12R_12V_02F_03M;t1;0.05;109;1404.9;TRUE;113.85;lr102_t1_12R_12V_02F_03M;12;71;0.57;60000;49.94;14.39
lr102;12R_12V_02F_04M;t1;0.05;109;1397.72;TRUE;118.11;lr102_t1_12R_12V_02F_04M;12;71;0.55;60000;49.94;14.4
lr103;12R_12V_02F_03M;t1;0.05;109;1138.94;TRUE;156.51;lr103_t1_12R_12V_02F_03M;12;769;2.3;60000;34.71;10.53
lr103;12R_12V_02F_04M;t1;0.05;109;1126.46;TRUE;179.89;lr103_t1_12R_12V_02F_04M;12;1906;6.33;60000;27.94;11.14
lr104;12R_12V_02F_03M;t1;0.05;109;1233.18;TRUE;122.05;lr104_t1_12R_12V_02F_03M;12;133;0.77;60000;54.5;5.48
lr104;12R_12V_02F_04M;t1;0.05;109;1223.17;TRUE;147.23;lr104_t1_12R_12V_02F_04M;12;1058;2.98;60000;45.94;5.96
lr105;12R_12V_02F_03M;t1;0.05;109;1316.34;TRUE;74.74;lr105_t1_12R_12V_02F_03M;12;9071;11.88;60000;70.96;14.25
lr105;12R_12V_02F_04M;t1;0.05;109;1301.89;TRUE;183.37;lr105_t1_12R_12V_02F_04M;12;1;0;60000;14.12;15.12
lr201;12R_12V_02F_03M;t2;0.05;109;1411.58;TRUE;211.41;lr201_t2_12R_12V_02F_03M;12;11296;39.06;60000;0;22.21
lr201;12R_12V_02F_04M;t2;0.05;109;1411.18;TRUE;217.21;lr201_t2_12R_12V_02F_04M;12;11296;40.93;60000;0;22.25
lr202;12R_12V_02F_03M;t2;0.05;109;984.45;TRUE;246.81;lr202_t2_12R_12V_02F_03M;12;13554;56.68;60000;0;26.1
lr202;12R_12V_02F_04M;t2;0.05;109;982.09;TRUE;258.59;lr202_t2_12R_12V_02F_04M;12;13554;57.72;60000;0;26.94
lr203;12R_12V_02F_03M;t2;0.05;109;989.71;TRUE;284.54;lr203_t2_12R_12V_02F_03M;12;25440;121.71;60000;0;15.28
lr203;12R_12V_02F_04M;t2;0.05;109;996.89;TRUE;301.91;lr203_t2_12R_12V_02F_04M;12;39878;200.88;60000;0;15.36
lr204;12R_12V_02F_03M;t2;0.05;109;928.73;TRUE;270.34;lr204_t2_12R_12V_02F_03M;12;51937;233.79;60000;0;4.65
lr204;12R_12V_02F_04M;t2;0.05;109;911.78;TRUE;282.74;lr204_t2_12R_12V_02F_04M;12;16819;79.5;60000;0;4.7
lr205;12R_12V_02F_03M;t2;0.05;109;1070.95;TRUE;251.39;lr205_t2_12R_12V_02F_03M;12;19123;81.28;60000;5.05;24.62
lr205;12R_12V_02F_04M;t2;0.05;109;1043.74;TRUE;276.79;lr205_t2_12R_12V_02F_04M;12;32;0.57;60000;0.01;24.84
lr101;12R_12V_04F_03M;t1;0.05;109;1651.84;TRUE;23.53;lr101_t1_12R_12V_04F_03M;12;21939;8.79;60000;99.86;15.77
lr101;12R_12V_04F_04M;t1;0.05;109;1621.93;TRUE;46.82;lr101_t1_12R_12V_04F_04M;12;3953;3.35;60000;94.28;15.65
lr102;12R_12V_04F_03M;t1;0.05;109;1641.96;TRUE;32.43;lr102_t1_12R_12V_04F_03M;12;51156;27.65;60000;98.05;17.29
lr102;12R_12V_04F_04M;t1;0.05;109;1603.39;TRUE;85.18;lr102_t1_12R_12V_04F_04M;12;14005;20.11;60000;77.26;17.62
lr103;12R_12V_04F_03M;t1;0.05;109;1458.13;TRUE;168.27;lr103_t1_12R_12V_04F_03M;12;2467;7.39;60000;48.84;8.3
lr103;12R_12V_04F_04M;t1;0.05;109;1439.79;TRUE;247.69;lr103_t1_12R_12V_04F_04M;12;54093;222.48;60000;16.35;8.78
lr104;12R_12V_04F_03M;t1;0.05;109;1495.63;TRUE;82.84;lr104_t1_12R_12V_04F_03M;12;54215;74.81;60000;82.77;6.78
lr104;12R_12V_04F_04M;t1;0.05;109;1484.55;TRUE;154.51;lr104_t1_12R_12V_04F_04M;12;18827;48.15;60000;57.75;4.87
lr105;12R_12V_04F_03M;t1;0.05;109;1728.08;TRUE;24.03;lr105_t1_12R_12V_04F_03M;12;11449;4.9;60000;98.99;15.2
lr105;12R_12V_04F_04M;t1;0.05;109;1715.63;TRUE;88.8;lr105_t1_12R_12V_04F_04M;12;43805;64.68;60000;74.6;14.57
lr201;12R_12V_04F_03M;t2;0.05;109;1574.75;TRUE;257.18;lr201_t2_12R_12V_04F_03M;12;3544;15.66;60000;3.64;18.62
lr201;12R_12V_04F_04M;t2;0.05;109;1573.87;TRUE;274.54;lr201_t2_12R_12V_04F_04M;12;4125;19.15;60000;3.94;19.96
lr202;12R_12V_04F_03M;t2;0.05;109;1213.47;TRUE;311.37;lr202_t2_12R_12V_04F_03M;12;20278;107.76;60000;0.02;21.06
lr202;12R_12V_04F_04M;t2;0.05;109;1221.97;TRUE;284.54;lr202_t2_12R_12V_04F_04M;12;22457;108.94;60000;0;22.14
lr203;12R_12V_04F_03M;t2;0.05;109;1235.64;TRUE;375.53;lr203_t2_12R_12V_04F_03M;12;46421;284.65;60000;0;10.41
lr203;12R_12V_04F_04M;t2;0.05;109;1230.17;TRUE;408.8;lr203_t2_12R_12V_04F_04M;12;35631;243.89;60000;0;10.57
lr204;12R_12V_04F_03M;t2;0.05;109;1210.18;TRUE;386.34;lr204_t2_12R_12V_04F_03M;12;14436;94.33;60000;0;2.04
lr204;12R_12V_04F_04M;t2;0.05;109;1200.62;TRUE;404.41;lr204_t2_12R_12V_04F_04M;12;46656;314.53;60000;0;2.14
lr205;12R_12V_04F_03M;t2;0.05;109;1242.62;TRUE;312.06;lr205_t2_12R_12V_04F_03M;12;2869;15.43;60000;6.75;21.65
lr205;12R_12V_04F_04M;t2;0.05;109;1224.94;TRUE;342.35;lr205_t2_12R_12V_04F_04M;12;8534;49.46;60000;0.05;22.13
LR1_2_1;40R_40V_02F_05M;t1;0.05;109;9148.75;TRUE;185.58;LR1_2_1_t1_40R_40V_02F_05M;40;8489;26.66;60000;99.62;5.69
LR1_2_1;40R_40V_02F_06M;t1;0.05;109;8889.23;TRUE;308.71;LR1_2_1_t1_40R_40V_02F_06M;40;14225;74.91;60000;95.82;5.92
LR1_2_2;40R_40V_02F_05M;t1;0.05;109;7904.23;TRUE;285.49;LR1_2_2_t1_40R_40V_02F_05M;40;32035;153.1;60000;98.69;4.65
LR1_2_2;40R_40V_02F_06M;t1;0.05;109;7732.85;TRUE;380.5;LR1_2_2_t1_40R_40V_02F_06M;40;16530;106.07;60000;95.48;4.63
LR1_2_3;40R_40V_02F_05M;t1;0.05;109;6304.72;TRUE;450.78;LR1_2_3_t1_40R_40V_02F_05M;40;18565;138.88;60000;94.02;4
LR1_2_3;40R_40V_02F_06M;t1;0.05;109;6012.79;TRUE;836.74;LR1_2_3_t1_40R_40V_02F_06M;40;45434;627.27;60000;59.46;4.12
LR1_2_4;40R_40V_02F_05M;t1;0.05;109;5346.92;TRUE;1150.66;LR1_2_4_t1_40R_40V_02F_05M;40;51390;983.67;60000;57.1;5.34
LR1_2_4;40R_40V_02F_06M;t1;0.05;109;5284.53;TRUE;1636.75;LR1_2_4_t1_40R_40V_02F_06M;40;33626;917.83;60000;24.18;5.08
LR1_2_5;40R_40V_02F_05M;t1;0.05;109;5853.22;TRUE;1042.72;LR1_2_5_t1_40R_40V_02F_05M;40;29656;517.87;60000;7.97;6.43
LR1_2_5;40R_40V_02F_06M;t1;0.05;109;5855.06;TRUE;1125.3;LR1_2_5_t1_40R_40V_02F_06M;40;15619;302.76;60000;3;6.56
LR2_2_1;40R_40V_02F_05M;t2;0.05;109;8333.68;TRUE;1237.44;LR2_2_1_t2_40R_40V_02F_05M;40;15915;309.15;60000;13.01;6.82
LR2_2_1;40R_40V_02F_06M;t2;0.05;109;8347.3;TRUE;1307.62;LR2_2_1_t2_40R_40V_02F_06M;40;23383;454.56;60000;13.49;7.03
LR2_2_2;40R_40V_02F_05M;t2;0.05;109;7096.53;TRUE;1669.77;LR2_2_2_t2_40R_40V_02F_05M;40;56966;1601.61;60000;16.96;7.32
LR2_2_2;40R_40V_02F_06M;t2;0.05;109;7225.68;TRUE;2035.98;LR2_2_2_t2_40R_40V_02F_06M;40;39063;1318.66;60000;0.35;7.53
LR2_2_3;40R_40V_02F_05M;t2;0.05;109;6650.84;TRUE;2554.35;LR2_2_3_t2_40R_40V_02F_05M;40;51389;2234.8;60000;0;3.19
LR2_2_3;40R_40V_02F_06M;t2;0.05;109;6652.7;TRUE;2827.52;LR2_2_3_t2_40R_40V_02F_06M;40;4061;156.19;60000;0;3.32
LR2_2_4;40R_40V_02F_05M;t2;0.05;109;5042.08;TRUE;3600.07;LR2_2_4_t2_40R_40V_02F_05M;40;34428;2206.61;54148;0;1.86
LR2_2_4;40R_40V_02F_06M;t2;0.05;109;5027.25;TRUE;3600.02;LR2_2_4_t2_40R_40V_02F_06M;40;34428;2604.12;47599;0;1.9
LR2_2_5;40R_40V_02F_05M;t2;0.05;109;8132.24;TRUE;1711.63;LR2_2_5_t2_40R_40V_02F_05M;40;993;29.4;60000;0;8.79
LR2_2_5;40R_40V_02F_06M;t2;0.05;109;8126.04;TRUE;1773.42;LR2_2_5_t2_40R_40V_02F_06M;40;993;31.2;60000;0;8.85
LR1_2_1;40R_40V_04F_05M;t1;0.05;109;NA;FALSE;147.86;LR1_2_1_t1_40R_40V_04F_05M;40;0;0;60000;100;0
LR1_2_1;40R_40V_04F_06M;t1;0.05;109;11437.75;TRUE;202.54;LR1_2_1_t1_40R_40V_04F_06M;40;1;0.02;60000;100;6.88
LR1_2_2;40R_40V_04F_05M;t1;0.05;109;9915.73;TRUE;190.03;LR1_2_2_t1_40R_40V_04F_05M;40;1;0.02;60000;100;6.14
LR1_2_2;40R_40V_04F_06M;t1;0.05;109;9460.91;TRUE;269.25;LR1_2_2_t1_40R_40V_04F_06M;40;22662;103;60000;99.93;6.07
LR1_2_3;40R_40V_04F_05M;t1;0.05;109;9817.1;TRUE;263.14;LR1_2_3_t1_40R_40V_04F_05M;40;1;0.03;60000;100;5.09
LR1_2_3;40R_40V_04F_06M;t1;0.05;109;8628.68;TRUE;391.1;LR1_2_3_t1_40R_40V_04F_06M;40;32641;214.59;60000;99.93;5.17
LR1_2_4;40R_40V_04F_05M;t1;0.05;109;7064.82;TRUE;800.36;LR1_2_4_t1_40R_40V_04F_05M;40;38342;511.48;60000;95.75;5.29
LR1_2_4;40R_40V_04F_06M;t1;0.05;109;6786.86;TRUE;1003.54;LR1_2_4_t1_40R_40V_04F_06M;40;9251;178.95;60000;88.13;4.78
LR1_2_5;40R_40V_04F_05M;t1;0.05;109;9534.68;TRUE;328.73;LR1_2_5_t1_40R_40V_04F_05M;40;1;0.02;60000;99.99;6.93
LR1_2_5;40R_40V_04F_06M;t1;0.05;109;8881.24;TRUE;484.08;LR1_2_5_t1_40R_40V_04F_06M;40;41556;335.84;60000;99.41;6.4
LR2_2_1;40R_40V_04F_05M;t2;0.05;109;9868.09;TRUE;1205.62;LR2_2_1_t2_40R_40V_04F_05M;40;30970;618.83;60000;55.72;5.96
LR2_2_1;40R_40V_04F_06M;t2;0.05;109;10167.52;TRUE;1314.11;LR2_2_1_t2_40R_40V_04F_06M;40;13368;293.38;60000;55.48;6.36
LR2_2_2;40R_40V_04F_05M;t2;0.05;109;8359.98;TRUE;2613.55;LR2_2_2_t2_40R_40V_04F_05M;40;4473;195.28;60000;3.66;5.06
LR2_2_2;40R_40V_04F_06M;t2;0.05;109;8204.82;TRUE;2859.23;LR2_2_2_t2_40R_40V_04F_06M;40;49424;2355.81;60000;0.07;5.5
LR2_2_3;40R_40V_04F_05M;t2;0.05;109;7741.86;TRUE;3369.51;LR2_2_3_t2_40R_40V_04F_05M;40;41881;2357.43;60000;23.62;2.47
LR2_2_3;40R_40V_04F_06M;t2;0.05;109;7920.51;TRUE;3600.06;LR2_2_3_t2_40R_40V_04F_06M;40;24714;1711.92;52009;1.66;2.67
LR2_2_4;40R_40V_04F_05M;t2;0.05;109;6266.56;TRUE;3600.04;LR2_2_4_t2_40R_40V_04F_05M;40;11505;1299.29;31799;0;1.28
LR2_2_4;40R_40V_04F_06M;t2;0.05;109;6240.48;TRUE;3600.02;LR2_2_4_t2_40R_40V_04F_06M;40;6298;760.78;29833;0;1.33
LR2_2_5;40R_40V_04F_05M;t2;0.05;109;9144.29;TRUE;2364.91;LR2_2_5_t2_40R_40V_04F_05M;40;31672;1250.2;60000;0;6.53
LR2_2_5;40R_40V_04F_06M;t2;0.05;109;9129.3;TRUE;2543.57;LR2_2_5_t2_40R_40V_04F_06M;40;31672;1344.77;60000;0;6.73
LR1_2_1;60R_60V_02F_05M;t1;0.05;109;13735.28;TRUE;370.45;LR1_2_1_t1_60R_60V_02F_05M;60;1;0.03;60000;100;6.29
LR1_2_1;60R_60V_02F_06M;t1;0.05;109;12309.92;TRUE;516.61;LR1_2_1_t1_60R_60V_02F_06M;60;38712;331.73;60000;99.84;5.72
LR1_2_2;60R_60V_02F_05M;t1;0.05;109;11377.49;TRUE;697.57;LR1_2_2_t1_60R_60V_02F_05M;60;51078;595.03;60000;95.16;5.51
LR1_2_2;60R_60V_02F_06M;t1;0.05;109;11204.02;TRUE;1004.43;LR1_2_2_t1_60R_60V_02F_06M;60;8288;139.77;60000;86.7;5.56
LR1_2_3;60R_60V_02F_05M;t1;0.05;109;10041.23;TRUE;722.91;LR1_2_3_t1_60R_60V_02F_05M;60;32633;394.93;60000;99.77;3.93
LR1_2_3;60R_60V_02F_06M;t1;0.05;109;9517.81;TRUE;979.33;LR1_2_3_t1_60R_60V_02F_06M;60;47033;769.61;60000;98.15;3.89
LR1_2_4;60R_60V_02F_05M;t1;0.05;109;7238.02;TRUE;2715.86;LR1_2_4_t1_60R_60V_02F_05M;60;146;6.96;60000;51.44;2.45
LR1_2_4;60R_60V_02F_06M;t1;0.05;109;7032.84;TRUE;3600.05;LR1_2_4_t1_60R_60V_02F_06M;60;1611;101.25;57299;19.85;2.44
LR1_2_5;60R_60V_02F_05M;t1;0.05;109;10137.4;TRUE;1307.05;LR1_2_5_t1_60R_60V_02F_05M;60;46837;1020.95;60000;63.49;5.78
LR1_2_5;60R_60V_02F_06M;t1;0.05;109;9765.91;TRUE;1610.39;LR1_2_5_t1_60R_60V_02F_06M;60;12937;346.97;60000;49.88;6.04
LR2_2_1;60R_60V_02F_05M;t2;0.05;109;13301.2;TRUE;2538.4;LR2_2_1_t2_60R_60V_02F_05M;60;24943;1054.9;60000;33.36;7.06
LR2_2_1;60R_60V_02F_06M;t2;0.05;109;13157.5;TRUE;2963.2;LR2_2_1_t2_60R_60V_02F_06M;60;30573;1507.79;60000;23.35;7.21
LR2_2_2;60R_60V_02F_05M;t2;0.05;109;11050.07;TRUE;3600.02;LR2_2_2_t2_60R_60V_02F_05M;60;12843;994.9;46513;0;5.97
LR2_2_2;60R_60V_02F_06M;t2;0.05;109;11036.87;TRUE;3600.08;LR2_2_2_t2_60R_60V_02F_06M;60;3155;259.95;43594;0;6.05
LR2_2_3;60R_60V_02F_05M;t2;0.05;109;10691.27;TRUE;3600.05;LR2_2_3_t2_60R_60V_02F_05M;60;33123;3156.75;37782;5.38;3.95
LR2_2_3;60R_60V_02F_06M;t2;0.05;109;10791.05;TRUE;3600.02;LR2_2_3_t2_60R_60V_02F_06M;60;32343;3374.48;34483;0.09;4.09
LR2_2_4;60R_60V_02F_05M;t2;0.05;109;8129.26;TRUE;3600;LR2_2_4_t2_60R_60V_02F_05M;60;7320;1108.78;23763;0;1.33
LR2_2_4;60R_60V_02F_06M;t2;0.05;109;8050.89;TRUE;3600.05;LR2_2_4_t2_60R_60V_02F_06M;60;21445;3470.8;22251;0;1.36
LR2_2_5;60R_60V_02F_05M;t2;0.05;109;12981.21;TRUE;3600.01;LR2_2_5_t2_60R_60V_02F_05M;60;19471;1223.25;57528;0;6.99
LR2_2_5;60R_60V_02F_06M;t2;0.05;109;12990.42;TRUE;3600.01;LR2_2_5_t2_60R_60V_02F_06M;60;30243;2078.28;52503;0;7.11
LR1_2_1;60R_60V_04F_05M;t1;0.05;109;NA;FALSE;397.06;LR1_2_1_t1_60R_60V_04F_05M;60;0;0;60000;100;0
LR1_2_1;60R_60V_04F_06M;t1;0.05;109;16006.95;TRUE;564.2;LR1_2_1_t1_60R_60V_04F_06M;60;38885;367.47;60000;100;7.66
LR1_2_2;60R_60V_04F_05M;t1;0.05;109;NA;FALSE;332.69;LR1_2_2_t1_60R_60V_04F_05M;60;0;0;60000;100;0
LR1_2_2;60R_60V_04F_06M;t1;0.05;109;NA;FALSE;463.53;LR1_2_2_t1_60R_60V_04F_06M;60;0;0;60000;100;0
LR1_2_3;60R_60V_04F_05M;t1;0.05;109;13357.98;TRUE;604.6;LR1_2_3_t1_60R_60V_04F_05M;60;1;0.1;60000;100;6.07
LR1_2_3;60R_60V_04F_06M;t1;0.05;109;13316.12;TRUE;742.03;LR1_2_3_t1_60R_60V_04F_06M;60;1;0.07;60000;100;6.08
LR1_2_4;60R_60V_04F_05M;t1;0.05;109;10110.07;TRUE;1534.99;LR1_2_4_t1_60R_60V_04F_05M;60;35766;913.59;60000;99.51;3.72
LR1_2_4;60R_60V_04F_06M;t1;0.05;109;10154.43;TRUE;2508.9;LR1_2_4_t1_60R_60V_04F_06M;60;3624;153.11;60000;95.67;3.33
LR1_2_5;60R_60V_04F_05M;t1;0.05;109;NA;FALSE;505.16;LR1_2_5_t1_60R_60V_04F_05M;60;0;0;60000;100;0
LR1_2_5;60R_60V_04F_06M;t1;0.05;109;13944.97;TRUE;736.69;LR1_2_5_t1_60R_60V_04F_06M;60;19574;239.56;60000;100;8.39
LR2_2_1;60R_60V_04F_05M;t2;0.05;109;15288.42;TRUE;2875.5;LR2_2_1_t2_60R_60V_04F_05M;60;29926;1437.3;60000;62.24;5.84
LR2_2_1;60R_60V_04F_06M;t2;0.05;109;14803.76;TRUE;3600.05;LR2_2_1_t2_60R_60V_04F_06M;60;52963;3475.34;54853;38.19;6
LR2_2_2;60R_60V_04F_05M;t2;0.05;109;12958.87;TRUE;3600.04;LR2_2_2_t2_60R_60V_04F_05M;60;38575;3534.18;39293;25.57;4.44
LR2_2_2;60R_60V_04F_06M;t2;0.05;109;12727.65;TRUE;3600.01;LR2_2_2_t2_60R_60V_04F_06M;60;19868;1951.37;36739;25.75;4.56
LR2_2_3;60R_60V_04F_05M;t2;0.05;109;12367.63;TRUE;3600.03;LR2_2_3_t2_60R_60V_04F_05M;60;3965;573.82;24842;6.02;2.83
LR2_2_3;60R_60V_04F_06M;t2;0.05;109;12611.99;TRUE;3600.13;LR2_2_3_t2_60R_60V_04F_06M;60;6415;1012.59;22773;0.45;2.91
LR2_2_4;60R_60V_04F_05M;t2;0.05;109;9863.43;TRUE;3600.13;LR2_2_4_t2_60R_60V_04F_05M;60;9671;2282.97;15230;0;0.9
LR2_2_4;60R_60V_04F_06M;t2;0.05;109;9821.21;TRUE;3600.01;LR2_2_4_t2_60R_60V_04F_06M;60;9671;2428.69;14351;0;0.9
LR2_2_5;60R_60V_04F_05M;t2;0.05;109;13945.92;TRUE;3600.02;LR2_2_5_t2_60R_60V_04F_05M;60;28201;2535.82;40059;0;4.54
LR2_2_5;60R_60V_04F_06M;t2;0.05;109;14155.29;TRUE;3600.05;LR2_2_5_t2_60R_60V_04F_06M;60;15848;1530.81;38609;0;4.86
lr101;06R_06V_02F_03M;t1;0.05;126;780.51;TRUE;108.14;lr101_t1_06R_06V_02F_03M;6;24;0.32;60000;0;15.75
lr101;06R_06V_02F_04M;t1;0.05;126;768.25;TRUE;126.95;lr101_t1_06R_06V_02F_04M;6;21;0.45;60000;0;18
lr102;06R_06V_02F_03M;t1;0.05;126;606.02;TRUE;126.28;lr102_t1_06R_06V_02F_03M;6;4;0.4;60000;0;9.51
lr102;06R_06V_02F_04M;t1;0.05;126;605.59;TRUE;130.21;lr102_t1_06R_06V_02F_04M;6;4;0.43;60000;0;9.57
lr103;06R_06V_02F_03M;t1;0.05;126;607.5;TRUE;129.94;lr103_t1_06R_06V_02F_03M;6;3;0.43;60000;0;16.23
lr103;06R_06V_02F_04M;t1;0.05;126;599.29;TRUE;133.38;lr103_t1_06R_06V_02F_04M;6;3;0.38;60000;0;17.2
lr104;06R_06V_02F_03M;t1;0.05;126;431.33;TRUE;117.94;lr104_t1_06R_06V_02F_03M;6;2;0.41;60000;0;19.71
lr104;06R_06V_02F_04M;t1;0.05;126;431.33;TRUE;122.48;lr104_t1_06R_06V_02F_04M;6;2;0.4;60000;0;18.08
lr105;06R_06V_02F_03M;t1;0.05;126;660.1;TRUE;63.25;lr105_t1_06R_06V_02F_03M;6;1;0;60000;50.39;29.44
lr105;06R_06V_02F_04M;t1;0.05;126;654.89;TRUE;64.07;lr105_t1_06R_06V_02F_04M;6;1;0;60000;50.39;29.6
lr201;06R_06V_02F_03M;t2;0.05;126;793.39;TRUE;106.56;lr201_t2_06R_06V_02F_03M;6;118;0.6;60000;0;28.51
lr201;06R_06V_02F_04M;t2;0.05;126;793.39;TRUE;108.78;lr201_t2_06R_06V_02F_04M;6;118;0.65;60000;0;28.51
lr202;06R_06V_02F_03M;t2;0.05;126;545.89;TRUE;123.74;lr202_t2_06R_06V_02F_03M;6;5;0.44;60000;0;32.09
lr202;06R_06V_02F_04M;t2;0.05;126;545.89;TRUE;126.8;lr202_t2_06R_06V_02F_04M;6;5;0.44;60000;0;32.25
lr203;06R_06V_02F_03M;t2;0.05;126;686.32;TRUE;131.21;lr203_t2_06R_06V_02F_03M;6;68;0.57;60000;0;35.27
lr203;06R_06V_02F_04M;t2;0.05;126;686.32;TRUE;133.96;lr203_t2_06R_06V_02F_04M;6;68;0.57;60000;0;35.56
lr204;06R_06V_02F_03M;t2;0.05;126;611.17;TRUE;149.33;lr204_t2_06R_06V_02F_03M;6;534;1.78;60000;0;25.03
lr204;06R_06V_02F_04M;t2;0.05;126;610.66;TRUE;154.26;lr204_t2_06R_06V_02F_04M;6;534;1.8;60000;0;25.11
lr205;06R_06V_02F_03M;t2;0.05;126;540.49;TRUE;137.9;lr205_t2_06R_06V_02F_03M;6;206;0.86;60000;0;29.54
lr205;06R_06V_02F_04M;t2;0.05;126;540.45;TRUE;141.14;lr205_t2_06R_06V_02F_04M;6;142;0.74;60000;0;29.63
lr101;06R_06V_04F_03M;t1;0.05;126;749.14;TRUE;110.54;lr101_t1_06R_06V_04F_03M;6;1;0;60000;10.39;10.66
lr101;06R_06V_04F_04M;t1;0.05;126;736.64;TRUE;124.17;lr101_t1_06R_06V_04F_04M;6;193;0.85;60000;0;12.7
lr102;06R_06V_04F_03M;t1;0.05;126;724.27;TRUE;128.8;lr102_t1_06R_06V_04F_03M;6;132;0.72;60000;9.98;9.7
lr102;06R_06V_04F_04M;t1;0.05;126;692.08;TRUE;130.31;lr102_t1_06R_06V_04F_04M;6;31;0.48;60000;8.55;10.51
lr103;06R_06V_04F_03M;t1;0.05;126;947.66;TRUE;146.98;lr103_t1_06R_06V_04F_03M;6;542;1.79;60000;0;12.26
lr103;06R_06V_04F_04M;t1;0.05;126;974.37;TRUE;147.25;lr103_t1_06R_06V_04F_04M;6;27;0.49;60000;0;14.34
lr104;06R_06V_04F_03M;t1;0.05;126;659.55;TRUE;58.85;lr104_t1_06R_06V_04F_03M;6;2;0.38;60000;60.44;16.96
lr104;06R_06V_04F_04M;t1;0.05;126;656.61;TRUE;61.68;lr104_t1_06R_06V_04F_04M;6;2;0.42;60000;59.48;17.53
lr105;06R_06V_04F_03M;t1;0.05;126;864.51;TRUE;68.92;lr105_t1_06R_06V_04F_03M;6;5;0.41;60000;50.39;19.3
lr105;06R_06V_04F_04M;t1;0.05;126;856.98;TRUE;70.25;lr105_t1_06R_06V_04F_04M;6;5;0.43;60000;50.39;19.44
lr201;06R_06V_04F_03M;t2;0.05;126;936.6;TRUE;129.8;lr201_t2_06R_06V_04F_03M;6;21;0.42;60000;0;18.64
lr201;06R_06V_04F_04M;t2;0.05;126;935.98;TRUE;135.71;lr201_t2_06R_06V_04F_04M;6;21;0.48;60000;0;18.68
lr202;06R_06V_04F_03M;t2;0.05;126;604.04;TRUE;149.7;lr202_t2_06R_06V_04F_03M;6;638;2.11;60000;0;36.68
lr202;06R_06V_04F_04M;t2;0.05;126;604.04;TRUE;152.92;lr202_t2_06R_06V_04F_04M;6;1232;3.59;60000;0;39.89
lr203;06R_06V_04F_03M;t2;0.05;126;797.56;TRUE;150.57;lr203_t2_06R_06V_04F_03M;6;15513;38.65;60000;0;37.12
lr203;06R_06V_04F_04M;t2;0.05;126;725.28;TRUE;152.24;lr203_t2_06R_06V_04F_04M;6;77;0.62;60000;0;31.34
lr204;06R_06V_04F_03M;t2;0.05;126;764.38;TRUE;167.9;lr204_t2_06R_06V_04F_03M;6;618;2.22;60000;0;17.11
lr204;06R_06V_04F_04M;t2;0.05;126;760.99;TRUE;168.46;lr204_t2_06R_06V_04F_04M;6;618;2.25;60000;0;17.02
lr205;06R_06V_04F_03M;t2;0.05;126;604.07;TRUE;155.11;lr205_t2_06R_06V_04F_03M;6;2449;8.57;60000;0;24.72
lr205;06R_06V_04F_04M;t2;0.05;126;599.81;TRUE;157.33;lr205_t2_06R_06V_04F_04M;6;2449;6.59;60000;0;24.95
lr101;08R_08V_02F_03M;t1;0.05;126;1018.05;TRUE;141.31;lr101_t1_08R_08V_02F_03M;8;44;0.51;60000;0;22.58
lr101;08R_08V_02F_04M;t1;0.05;126;1010.27;TRUE;145.16;lr101_t1_08R_08V_02F_04M;8;12;0.47;60000;0;23.82
lr102;08R_08V_02F_03M;t1;0.05;126;869.72;TRUE;149.87;lr102_t1_08R_08V_02F_03M;8;2;0.37;60000;0;11.02
lr102;08R_08V_02F_04M;t1;0.05;126;864.66;TRUE;153.56;lr102_t1_08R_08V_02F_04M;8;2;0.42;60000;0;11.19
lr103;08R_08V_02F_03M;t1;0.05;126;769.29;TRUE;158.71;lr103_t1_08R_08V_02F_03M;8;93;0.66;60000;0;10.34
lr103;08R_08V_02F_04M;t1;0.05;126;761.62;TRUE;165.01;lr103_t1_08R_08V_02F_04M;8;93;0.63;60000;0;10.88
lr104;08R_08V_02F_03M;t1;0.05;126;765.44;TRUE;158.33;lr104_t1_08R_08V_02F_03M;8;13;0.46;60000;0;10.56
lr104;08R_08V_02F_04M;t1;0.05;126;762.11;TRUE;160.83;lr104_t1_08R_08V_02F_04M;8;13;0.45;60000;0;9.59
lr105;08R_08V_02F_03M;t1;0.05;126;869.95;TRUE;151.6;lr105_t1_08R_08V_02F_03M;8;3;0.43;60000;0;16.87
lr105;08R_08V_02F_04M;t1;0.05;126;858.77;TRUE;153.27;lr105_t1_08R_08V_02F_04M;8;3;0.43;60000;0;17.09
lr201;08R_08V_02F_03M;t2;0.05;126;930.52;TRUE;136.52;lr201_t2_08R_08V_02F_03M;8;89;0.63;60000;0;23.21
