name;group;type;alpha;seed;value;feasible;total_time_elapsed;full_name;n;iteration_to_best;time_to_best;iteration;percentage_infeasible_sol;mean_LP_impr_percentage
LR1_2_1;60R_60V_04I_05M;t1;0.05;92;NA;FALSE;355.96;LR1_2_1_t1_60R_60V_04I_05M;60;0;0;60000;100;0
LR1_2_1;60R_60V_04I_06M;t1;0.05;92;11822.84;TRUE;461.18;LR1_2_1_t1_60R_60V_04I_06M;60;28195;216.79;60000;100;8.61
LR1_2_2;60R_60V_04I_05M;t1;0.05;92;NA;FALSE;366.03;LR1_2_2_t1_60R_60V_04I_05M;60;0;0;60000;100;0
LR1_2_2;60R_60V_04I_06M;t1;0.05;92;8946.78;TRUE;521.91;LR1_2_2_t1_60R_60V_04I_06M;60;55945;486.31;60000;99.99;8.14
LR1_2_3;60R_60V_04I_05M;t1;0.05;92;7777.12;TRUE;623.61;LR1_2_3_t1_60R_60V_04I_05M;60;53625;557.72;60000;99.98;7.14
LR1_2_3;60R_60V_04I_06M;t1;0.05;92;7526.48;TRUE;827.22;LR1_2_3_t1_60R_60V_04I_06M;60;40906;563.33;60000;99.84;6.72
LR1_2_4;60R_60V_04I_05M;t1;0.05;92;5508.22;TRUE;1685.87;LR1_2_4_t1_60R_60V_04I_05M;60;16030;451.25;60000;96.76;4.64
LR1_2_4;60R_60V_04I_06M;t1;0.05;92;5444.99;TRUE;2227.48;LR1_2_4_t1_60R_60V_04I_06M;60;30767;1141.07;60000;91.1;4.05
LR1_2_5;60R_60V_04I_05M;t1;0.05;92;NA;FALSE;321;LR1_2_5_t1_60R_60V_04I_05M;60;0;0;60000;100;0
LR1_2_5;60R_60V_04I_06M;t1;0.05;92;8502.18;TRUE;460.63;LR1_2_5_t1_60R_60V_04I_06M;60;47134;361.49;60000;99.99;8.72
LR2_2_1;60R_60V_04I_05M;t2;0.05;92;12059.22;TRUE;2839.73;LR2_2_1_t2_60R_60V_04I_05M;60;40949;1941.34;60000;24.7;5.71
LR2_2_1;60R_60V_04I_06M;t2;0.05;92;11897.36;TRUE;3404.45;LR2_2_1_t2_60R_60V_04I_06M;60;29077;1655.97;60000;7.82;5.94
LR2_2_2;60R_60V_04I_05M;t2;0.05;92;9873.76;TRUE;3183.91;LR2_2_2_t2_60R_60V_04I_05M;60;13693;731.75;60000;50.74;5.34
LR2_2_2;60R_60V_04I_06M;t2;0.05;92;9394.63;TRUE;3600.03;LR2_2_2_t2_60R_60V_04I_06M;60;21342;1671.91;45985;7.46;5.57
LR2_2_3;60R_60V_04I_05M;t2;0.05;92;10021.25;TRUE;3600.08;LR2_2_3_t2_60R_60V_04I_05M;60;9467;1094.03;31235;0.46;3.25
LR2_2_3;60R_60V_04I_06M;t2;0.05;92;9834.59;TRUE;3600.02;LR2_2_3_t2_60R_60V_04I_06M;60;18669;2307.65;29172;0.05;3.46
LR2_2_4;60R_60V_04I_05M;t2;0.05;92;7075.11;TRUE;3600.17;LR2_2_4_t2_60R_60V_04I_05M;60;14960;3057.02;17636;0;1.13
LR2_2_4;60R_60V_04I_06M;t2;0.05;92;6886.81;TRUE;3600.15;LR2_2_4_t2_60R_60V_04I_06M;60;13988;3029.14;16653;0;1.19
LR2_2_5;60R_60V_04I_05M;t2;0.05;92;12455.92;TRUE;3600.04;LR2_2_5_t2_60R_60V_04I_05M;60;24739;1632.68;54600;0;5.6
LR2_2_5;60R_60V_04I_06M;t2;0.05;92;12429.72;TRUE;3600.04;LR2_2_5_t2_60R_60V_04I_06M;60;42660;3011.99;51000;0;6.07
lr101;06R_06V_02I_03M;t1;0.05;109;784.11;TRUE;89.77;lr101_t1_06R_06V_02I_03M;6;1;0;60000;0;18.33
lr101;06R_06V_02I_04M;t1;0.05;109;763.79;TRUE;91.08;lr101_t1_06R_06V_02I_04M;6;10;0.33;60000;0;19.55
lr102;06R_06V_02I_03M;t1;0.05;109;542.25;TRUE;85.89;lr102_t1_06R_06V_02I_03M;6;2;0.32;60000;0;13.07
lr102;06R_06V_02I_04M;t1;0.05;109;542.25;TRUE;86.65;lr102_t1_06R_06V_02I_04M;6;2;0.29;60000;0;13.13
lr103;06R_06V_02I_03M;t1;0.05;109;455.04;TRUE;90.75;lr103_t1_06R_06V_02I_03M;6;30;0.34;60000;0;19.89
lr103;06R_06V_02I_04M;t1;0.05;109;452.25;TRUE;91.99;lr103_t1_06R_06V_02I_04M;6;58;0.41;60000;0;20.2
lr104;06R_06V_02I_03M;t1;0.05;109;431.14;TRUE;86.13;lr104_t1_06R_06V_02I_03M;6;63;0.38;60000;0;13.49
lr104;06R_06V_02I_04M;t1;0.05;109;426.97;TRUE;88.63;lr104_t1_06R_06V_02I_04M;6;63;0.41;60000;0;13.98
lr105;06R_06V_02I_03M;t1;0.05;109;472.54;TRUE;89.57;lr105_t1_06R_06V_02I_03M;6;20;0.32;60000;0;22.94
lr105;06R_06V_02I_04M;t1;0.05;109;471.8;TRUE;83.55;lr105_t1_06R_06V_02I_04M;6;20;0.32;60000;0;22.96
lr201;06R_06V_02I_03M;t2;0.05;109;841.88;TRUE;84.5;lr201_t2_06R_06V_02I_03M;6;35;0.32;60000;0;26.43
lr201;06R_06V_02I_04M;t2;0.05;109;840.13;TRUE;85.59;lr201_t2_06R_06V_02I_04M;6;35;0.34;60000;0;26.66
lr202;06R_06V_02I_03M;t2;0.05;109;606.04;TRUE;94.46;lr202_t2_06R_06V_02I_03M;6;80;0.39;60000;0;42.9
lr202;06R_06V_02I_04M;t2;0.05;109;606.04;TRUE;97.16;lr202_t2_06R_06V_02I_04M;6;80;0.41;60000;0;42.9
lr203;06R_06V_02I_03M;t2;0.05;109;676.69;TRUE;97.73;lr203_t2_06R_06V_02I_03M;6;236;0.68;60000;0;33.01
lr203;06R_06V_02I_04M;t2;0.05;109;676.69;TRUE;99.63;lr203_t2_06R_06V_02I_04M;6;236;0.73;60000;0;33.04
lr204;06R_06V_02I_03M;t2;0.05;109;559.82;TRUE;109.16;lr204_t2_06R_06V_02I_03M;6;15361;28.2;60000;0;23.56
lr204;06R_06V_02I_04M;t2;0.05;109;553.06;TRUE;112.24;lr204_t2_06R_06V_02I_04M;6;3011;5.95;60000;0;21.44
lr205;06R_06V_02I_03M;t2;0.05;109;551.63;TRUE;89.29;lr205_t2_06R_06V_02I_03M;6;25;0.33;60000;0;30.75
lr205;06R_06V_02I_04M;t2;0.05;109;549.2;TRUE;91.9;lr205_t2_06R_06V_02I_04M;6;25;0.33;60000;0;30.72
lr101;06R_06V_04I_03M;t1;0.05;109;784.7;TRUE;12.24;lr101_t1_06R_06V_04I_03M;6;144;0.35;60000;92.39;14.59
lr101;06R_06V_04I_04M;t1;0.05;109;757.4;TRUE;47.88;lr101_t1_06R_06V_04I_04M;6;46;0.34;60000;53.4;16.55
lr102;06R_06V_04I_03M;t1;0.05;109;619.93;TRUE;37.46;lr102_t1_06R_06V_04I_03M;6;43;0.3;60000;68.51;11.37
lr102;06R_06V_04I_04M;t1;0.05;109;613.22;TRUE;103.13;lr102_t1_06R_06V_04I_04M;6;1;0;60000;1.38;13.41
lr103;06R_06V_04I_03M;t1;0.05;109;448.87;TRUE;97.85;lr103_t1_06R_06V_04I_03M;6;1;0;60000;0;19.22
lr103;06R_06V_04I_04M;t1;0.05;109;446.87;TRUE;99.21;lr103_t1_06R_06V_04I_04M;6;1;0;60000;0;19.3
lr104;06R_06V_04I_03M;t1;0.05;109;469.54;TRUE;97.46;lr104_t1_06R_06V_04I_03M;6;4;0.29;60000;0;11.21
lr104;06R_06V_04I_04M;t1;0.05;109;465.1;TRUE;98.85;lr104_t1_06R_06V_04I_04M;6;4;0.33;60000;0;11.9
lr105;06R_06V_04I_03M;t1;0.05;109;521.52;TRUE;32.75;lr105_t1_06R_06V_04I_03M;6;14;0.33;60000;71.65;15.84
lr105;06R_06V_04I_04M;t1;0.05;109;513.23;TRUE;100.28;lr105_t1_06R_06V_04I_04M;6;17;0.32;60000;0;18.48
lr201;06R_06V_04I_03M;t2;0.05;109;903.79;TRUE;97.81;lr201_t2_06R_06V_04I_03M;6;4;0.31;60000;0;23.31
lr201;06R_06V_04I_04M;t2;0.05;109;895.88;TRUE;101.3;lr201_t2_06R_06V_04I_04M;6;35;0.37;60000;0;23.28
lr202;06R_06V_04I_03M;t2;0.05;109;547.87;TRUE;106.9;lr202_t2_06R_06V_04I_03M;6;27;0.34;60000;0;27.14
lr202;06R_06V_04I_04M;t2;0.05;109;547.87;TRUE;109.36;lr202_t2_06R_06V_04I_04M;6;27;0.37;60000;0;27.27
lr203;06R_06V_04I_03M;t2;0.05;109;685.01;TRUE;109.7;lr203_t2_06R_06V_04I_03M;6;25;0.34;60000;0;27.73
lr203;06R_06V_04I_04M;t2;0.05;109;681.89;TRUE;113.35;lr203_t2_06R_06V_04I_04M;6;25;0.34;60000;0;30.51
lr204;06R_06V_04I_03M;t2;0.05;109;610.47;TRUE;125.99;lr204_t2_06R_06V_04I_03M;6;78;0.45;60000;0;21.57
lr204;06R_06V_04I_04M;t2;0.05;109;601.61;TRUE;132.96;lr204_t2_06R_06V_04I_04M;6;78;0.5;60000;0;22.4
lr205;06R_06V_04I_03M;t2;0.05;109;535.22;TRUE;117.99;lr205_t2_06R_06V_04I_03M;6;1126;2.55;60000;0;27.09
lr205;06R_06V_04I_04M;t2;0.05;109;535.22;TRUE;121.35;lr205_t2_06R_06V_04I_04M;6;85;0.47;60000;0;26.78
lr101;08R_08V_02I_03M;t1;0.05;109;946.87;TRUE;43.11;lr101_t1_08R_08V_02I_03M;8;2;0.33;60000;65.11;21.89
lr101;08R_08V_02I_04M;t1;0.05;109;948.49;TRUE;77.14;lr101_t1_08R_08V_02I_04M;8;24;0.34;60000;32.65;22.34
lr102;08R_08V_02I_03M;t1;0.05;109;770.92;TRUE;107.26;lr102_t1_08R_08V_02I_03M;8;568;1.34;60000;0;15.31
lr102;08R_08V_02I_04M;t1;0.05;109;770.92;TRUE;110.48;lr102_t1_08R_08V_02I_04M;8;568;1.41;60000;0;15.31
lr103;08R_08V_02I_03M;t1;0.05;109;546.38;TRUE;115.16;lr103_t1_08R_08V_02I_03M;8;311;0.98;60000;0.06;12.28
lr103;08R_08V_02I_04M;t1;0.05;109;546.38;TRUE;117.32;lr103_t1_08R_08V_02I_04M;8;188;0.74;60000;0;12.11
lr104;08R_08V_02I_03M;t1;0.05;109;558.37;TRUE;107.14;lr104_t1_08R_08V_02I_03M;8;56;0.39;60000;0;12.96
lr104;08R_08V_02I_04M;t1;0.05;109;558.37;TRUE;110.5;lr104_t1_08R_08V_02I_04M;8;56;0.39;60000;0;13.16
lr105;08R_08V_02I_03M;t1;0.05;109;557.04;TRUE;98.91;lr105_t1_08R_08V_02I_03M;8;91;0.47;60000;0;18.4
lr105;08R_08V_02I_04M;t1;0.05;109;556.3;TRUE;100.78;lr105_t1_08R_08V_02I_04M;8;91;0.43;60000;0;18.42
lr201;08R_08V_02I_03M;t2;0.05;109;948.1;TRUE;102.34;lr201_t2_08R_08V_02I_03M;8;392;0.89;60000;0;26.91
lr201;08R_08V_02I_04M;t2;0.05;109;944.72;TRUE;105.27;lr201_t2_08R_08V_02I_04M;8;392;1.06;60000;0;26.86
lr202;08R_08V_02I_03M;t2;0.05;109;694.1;TRUE;128.37;lr202_t2_08R_08V_02I_03M;8;9828;21.23;60000;0;34.78
lr202;08R_08V_02I_04M;t2;0.05;109;694.1;TRUE;132.76;lr202_t2_08R_08V_02I_04M;8;9828;21.93;60000;0;34.8
lr203;08R_08V_02I_03M;t2;0.05;109;685.02;TRUE;126.88;lr203_t2_08R_08V_02I_03M;8;224;0.78;60000;0;24
lr203;08R_08V_02I_04M;t2;0.05;109;684.26;TRUE;132.7;lr203_t2_08R_08V_02I_04M;8;224;0.79;60000;0;24.32
lr204;08R_08V_02I_03M;t2;0.05;109;683.79;TRUE;138.11;lr204_t2_08R_08V_02I_03M;8;13828;32.29;60000;0;13.08
lr204;08R_08V_02I_04M;t2;0.05;109;682.02;TRUE;141.46;lr204_t2_08R_08V_02I_04M;8;7107;17.13;60000;0;13.18
lr205;08R_08V_02I_03M;t2;0.05;109;654.5;TRUE;124.28;lr205_t2_08R_08V_02I_03M;8;10428;22.17;60000;0;28.07
lr205;08R_08V_02I_04M;t2;0.05;109;639.29;TRUE;128.57;lr205_t2_08R_08V_02I_04M;8;10428;23;60000;0;27.38
lr101;08R_08V_04I_03M;t1;0.05;109;1155.57;TRUE;7.12;lr101_t1_08R_08V_04I_03M;8;6335;1.08;60000;99.56;16.76
lr101;08R_08V_04I_04M;t1;0.05;109;1067.57;TRUE;44.25;lr101_t1_08R_08V_04I_04M;8;3302;2.87;60000;69.28;19.59
lr102;08R_08V_04I_03M;t1;0.05;109;772.63;TRUE;61.86;lr102_t1_08R_08V_04I_03M;8;1955;2.43;60000;51.24;14.59
lr102;08R_08V_04I_04M;t1;0.05;109;773.21;TRUE;63.93;lr102_t1_08R_08V_04I_04M;8;646;1.07;60000;50.72;14.35
lr103;08R_08V_04I_03M;t1;0.05;109;563.98;TRUE;106.18;lr103_t1_08R_08V_04I_03M;8;602;1.41;60000;19.88;11.56
lr103;08R_08V_04I_04M;t1;0.05;109;562.45;TRUE;127.98;lr103_t1_08R_08V_04I_04M;8;119;0.61;60000;1.33;10.6
lr104;08R_08V_04I_03M;t1;0.05;109;649.57;TRUE;109.29;lr104_t1_08R_08V_04I_03M;8;202;0.73;60000;18.56;16.23
lr104;08R_08V_04I_04M;t1;0.05;109;649.55;TRUE;129.59;lr104_t1_08R_08V_04I_04M;8;2622;6.11;60000;3.3;10.62
lr105;08R_08V_04I_03M;t1;0.05;109;754.77;TRUE;26.48;lr105_t1_08R_08V_04I_03M;8;750;0.65;60000;86.31;14.35
lr105;08R_08V_04I_04M;t1;0.05;109;751.51;TRUE;105.2;lr105_t1_08R_08V_04I_04M;8;4367;8.15;60000;15.15;13.56
lr201;08R_08V_04I_03M;t2;0.05;109;1022.83;TRUE;122.99;lr201_t2_08R_08V_04I_03M;8;242;0.83;60000;0;22.09
lr201;08R_08V_04I_04M;t2;0.05;109;1018.91;TRUE;124.77;lr201_t2_08R_08V_04I_04M;8;242;0.82;60000;0;21.86
lr202;08R_08V_04I_03M;t2;0.05;109;794.6;TRUE;155.75;lr202_t2_08R_08V_04I_03M;8;47834;124.25;60000;0;25.18
lr202;08R_08V_04I_04M;t2;0.05;109;760.68;TRUE;158.18;lr202_t2_08R_08V_04I_04M;8;31855;84.12;60000;0;30.46
lr203;08R_08V_04I_03M;t2;0.05;109;684.38;TRUE;137.65;lr203_t2_08R_08V_04I_03M;8;4326;10.42;60000;0;21.01
lr203;08R_08V_04I_04M;t2;0.05;109;683.66;TRUE;143.65;lr203_t2_08R_08V_04I_04M;8;582;1.71;60000;0;21.35
lr204;08R_08V_04I_03M;t2;0.05;109;719.46;TRUE;167.04;lr204_t2_08R_08V_04I_03M;8;25873;72.19;60000;0;14.2
lr204;08R_08V_04I_04M;t2;0.05;109;721.16;TRUE;173.2;lr204_t2_08R_08V_04I_04M;8;15893;46.3;60000;0;14.83
lr205;08R_08V_04I_03M;t2;0.05;109;662.24;TRUE;149.78;lr205_t2_08R_08V_04I_03M;8;2078;5.75;60000;0;27.57
lr205;08R_08V_04I_04M;t2;0.05;109;661.85;TRUE;158.31;lr205_t2_08R_08V_04I_04M;8;2078;6.13;60000;0;27.55
lr101;10R_10V_02I_03M;t1;0.05;109;1295.99;TRUE;15.29;lr101_t1_10R_10V_02I_03M;10;9631;2.67;60000;95.92;13.12
lr101;10R_10V_02I_04M;t1;0.05;109;1254.94;TRUE;60.46;lr101_t1_10R_10V_02I_04M;10;8317;8.65;60000;60.06;14.14
lr102;10R_10V_02I_03M;t1;0.05;109;1018.62;TRUE;121.33;lr102_t1_10R_10V_02I_03M;10;27;0.35;60000;0;11.56
lr102;10R_10V_02I_04M;t1;0.05;109;1018.62;TRUE;124.36;lr102_t1_10R_10V_02I_04M;10;27;0.38;60000;0;11.56
lr103;10R_10V_02I_03M;t1;0.05;109;610.04;TRUE;133.27;lr103_t1_10R_10V_02I_03M;10;34;0.4;60000;0.2;8.47
lr103;10R_10V_02I_04M;t1;0.05;109;610.04;TRUE;138.23;lr103_t1_10R_10V_02I_04M;10;34;0.4;60000;0;8.4
lr104;10R_10V_02I_03M;t1;0.05;109;687.39;TRUE;117.29;lr104_t1_10R_10V_02I_03M;10;3467;7.32;60000;0;6.38
lr104;10R_10V_02I_04M;t1;0.05;109;671.72;TRUE;121.78;lr104_t1_10R_10V_02I_04M;10;3467;7.57;60000;0;7.04
lr105;10R_10V_02I_03M;t1;0.05;109;671.01;TRUE;111.09;lr105_t1_10R_10V_02I_03M;10;489;1.24;60000;0;18.63
lr105;10R_10V_02I_04M;t1;0.05;109;671.01;TRUE;114.3;lr105_t1_10R_10V_02I_04M;10;489;1.25;60000;0;18.64
lr201;10R_10V_02I_03M;t2;0.05;109;1006.56;TRUE;126.82;lr201_t2_10R_10V_02I_03M;10;91;0.5;60000;0;26.52
lr201;10R_10V_02I_04M;t2;0.05;109;1005.86;TRUE;130.83;lr201_t2_10R_10V_02I_04M;10;91;0.51;60000;0;26.54
lr202;10R_10V_02I_03M;t2;0.05;109;810.23;TRUE;140.52;lr202_t2_10R_10V_02I_03M;10;5234;12.8;60000;0;27.7
lr202;10R_10V_02I_04M;t2;0.05;109;809.32;TRUE;146.72;lr202_t2_10R_10V_02I_04M;10;5234;13.51;60000;0;28.11
lr203;10R_10V_02I_03M;t2;0.05;109;756.99;TRUE;183.09;lr203_t2_10R_10V_02I_03M;10;11762;36.36;60000;0;19.67
lr203;10R_10V_02I_04M;t2;0.05;109;756.27;TRUE;192.48;lr203_t2_10R_10V_02I_04M;10;11762;38.06;60000;0;19.99
lr204;10R_10V_02I_03M;t2;0.05;109;746.96;TRUE;174.93;lr204_t2_10R_10V_02I_03M;10;41307;120.94;60000;0;8.84
lr204;10R_10V_02I_04M;t2;0.05;109;744.08;TRUE;188.02;lr204_t2_10R_10V_02I_04M;10;41307;129.78;60000;0;9.58
lr205;10R_10V_02I_03M;t2;0.05;109;761.35;TRUE;141.79;lr205_t2_10R_10V_02I_03M;10;10788;25.83;60000;0;31.32
lr205;10R_10V_02I_04M;t2;0.05;109;761.35;TRUE;146.17;lr205_t2_10R_10V_02I_04M;10;10788;26.62;60000;0;31.33
lr101;10R_10V_04I_03M;t1;0.05;109;1275.66;TRUE;13.77;lr101_t1_10R_10V_04I_03M;10;542;0.43;60000;99.7;22.21
lr101;10R_10V_04I_04M;t1;0.05;109;1207.27;TRUE;65.87;lr101_t1_10R_10V_04I_04M;10;15127;17.26;60000;60.02;21.12
lr102;10R_10V_04I_03M;t1;0.05;109;943.35;TRUE;53.38;lr102_t1_10R_10V_04I_03M;10;7842;7.55;60000;70.06;12.76
lr102;10R_10V_04I_04M;t1;0.05;109;938.67;TRUE;104.18;lr102_t1_10R_10V_04I_04M;10;7642;13.9;60000;30.02;12.05
lr103;10R_10V_04I_03M;t1;0.05;109;615.06;TRUE;119.85;lr103_t1_10R_10V_04I_03M;10;267;0.89;60000;23.02;15.02
lr103;10R_10V_04I_04M;t1;0.05;109;611.6;TRUE;146.87;lr103_t1_10R_10V_04I_04M;10;59;0.43;60000;4.47;13.77
lr104;10R_10V_04I_03M;t1;0.05;109;745.94;TRUE;132.82;lr104_t1_10R_10V_04I_03M;10;11573;26.26;60000;9.76;12.95
lr104;10R_10V_04I_04M;t1;0.05;109;745.94;TRUE;148.82;lr104_t1_10R_10V_04I_04M;10;25099;62.52;60000;0.11;12.77
lr105;10R_10V_04I_03M;t1;0.05;109;668.46;TRUE;53.21;lr105_t1_10R_10V_04I_03M;10;79;0.34;60000;66.47;14.34
lr105;10R_10V_04I_04M;t1;0.05;109;665.48;TRUE;122.14;lr105_t1_10R_10V_04I_04M;10;5;0.32;60000;9.18;15.58
lr201;10R_10V_04I_03M;t2;0.05;109;1271.26;TRUE;152.17;lr201_t2_10R_10V_04I_03M;10;4492;11.69;60000;0;21.86
lr201;10R_10V_04I_04M;t2;0.05;109;1271.26;TRUE;158.18;lr201_t2_10R_10V_04I_04M;10;4492;12.12;60000;0;22.05
lr202;10R_10V_04I_03M;t2;0.05;109;975.58;TRUE;120.93;lr202_t2_10R_10V_04I_03M;10;6323;13.27;60000;43.54;25.51
lr202;10R_10V_04I_04M;t2;0.05;109;944.7;TRUE;190.49;lr202_t2_10R_10V_04I_04M;10;837;3.04;60000;2.92;27.86
lr203;10R_10V_04I_03M;t2;0.05;109;819.81;TRUE;224.46;lr203_t2_10R_10V_04I_03M;10;30937;115.75;60000;0;15.26
lr203;10R_10V_04I_04M;t2;0.05;109;787.01;TRUE;240.22;lr203_t2_10R_10V_04I_04M;10;32269;129.22;60000;0;16.72
lr204;10R_10V_04I_03M;t2;0.05;109;791.82;TRUE;238.01;lr204_t2_10R_10V_04I_03M;10;11724;47.08;60000;0;8.53
lr204;10R_10V_04I_04M;t2;0.05;109;782.35;TRUE;255.19;lr204_t2_10R_10V_04I_04M;10;50390;214.65;60000;0;8.27
lr205;10R_10V_04I_03M;t2;0.05;109;799.46;TRUE;177.43;lr205_t2_10R_10V_04I_03M;10;56863;167.96;60000;0;26.23
lr205;10R_10V_04I_04M;t2;0.05;109;788.07;TRUE;188.95;lr205_t2_10R_10V_04I_04M;10;52944;166.67;60000;0;26.58
lr101;12R_12V_02I_03M;t1;0.05;109;1432.08;TRUE;21.16;lr101_t1_12R_12V_02I_03M;12;13159;4.86;60000;94.3;16
lr101;12R_12V_02I_04M;t1;0.05;109;1391.03;TRUE;71.93;lr101_t1_12R_12V_02I_04M;12;1124;1.68;60000;57.97;16.84
lr102;12R_12V_02I_03M;t1;0.05;109;981.42;TRUE;125.87;lr102_t1_12R_12V_02I_03M;12;10;0.31;60000;6.38;14.77
lr102;12R_12V_02I_04M;t1;0.05;109;975.57;TRUE;138.65;lr102_t1_12R_12V_02I_04M;12;28;0.35;60000;0.31;14.45
lr103;12R_12V_02I_03M;t1;0.05;109;716.73;TRUE;146.27;lr103_t1_12R_12V_02I_03M;12;37239;90.41;60000;1.17;10.31
lr103;12R_12V_02I_04M;t1;0.05;109;714.59;TRUE;154.96;lr103_t1_12R_12V_02I_04M;12;7016;18.47;60000;0;10.62
lr104;12R_12V_02I_03M;t1;0.05;109;778.66;TRUE;156.52;lr104_t1_12R_12V_02I_03M;12;28339;74.1;60000;0.57;7.81
lr104;12R_12V_02I_04M;t1;0.05;109;775.7;TRUE;167.27;lr104_t1_12R_12V_02I_04M;12;53392;148.7;60000;0;7.81
lr105;12R_12V_02I_03M;t1;0.05;109;1344.91;TRUE;13.87;lr105_t1_12R_12V_02I_03M;12;3533;1.14;60000;98.88;8.68
lr105;12R_12V_02I_04M;t1;0.05;109;1297.52;TRUE;32.71;lr105_t1_12R_12V_02I_04M;12;21448;11.81;60000;89.24;8.39
lr201;12R_12V_02I_03M;t2;0.05;109;1329.16;TRUE;146.01;lr201_t2_12R_12V_02I_03M;12;4424;11.21;60000;0;24.97
lr201;12R_12V_02I_04M;t2;0.05;109;1328.46;TRUE;154.15;lr201_t2_12R_12V_02I_04M;12;4424;11.76;60000;0;24.99
lr202;12R_12V_02I_03M;t2;0.05;109;885.14;TRUE;184.58;lr202_t2_12R_12V_02I_03M;12;11680;36.14;60000;0;25.58
lr202;12R_12V_02I_04M;t2;0.05;109;885.14;TRUE;193.19;lr202_t2_12R_12V_02I_04M;12;11680;37.97;60000;0;25.61
lr203;12R_12V_02I_03M;t2;0.05;109;1119.65;TRUE;214.85;lr203_t2_12R_12V_02I_03M;12;17523;63.21;60000;0;12.23
lr203;12R_12V_02I_04M;t2;0.05;109;1095.81;TRUE;228.19;lr203_t2_12R_12V_02I_04M;12;44780;170.31;60000;0;12.31
lr204;12R_12V_02I_03M;t2;0.05;109;834.3;TRUE;218.87;lr204_t2_12R_12V_02I_03M;12;25490;93.82;60000;0;5.28
lr204;12R_12V_02I_04M;t2;0.05;109;833.7;TRUE;230.76;lr204_t2_12R_12V_02I_04M;12;25490;98.8;60000;0;5.37
lr205;12R_12V_02I_03M;t2;0.05;109;908.23;TRUE;185.29;lr205_t2_12R_12V_02I_03M;12;17251;53.31;60000;0;24.51
lr205;12R_12V_02I_04M;t2;0.05;109;907.38;TRUE;196.26;lr205_t2_12R_12V_02I_04M;12;17251;56.75;60000;0;24.63
lr101;12R_12V_04I_03M;t1;0.05;109;1368.7;TRUE;14.09;lr101_t1_12R_12V_04I_03M;12;30879;7.4;60000;99.81;19.42
lr101;12R_12V_04I_04M;t1;0.05;109;1310.09;TRUE;36.88;lr101_t1_12R_12V_04I_04M;12;36627;22.5;60000;88.71;20.08
lr102;12R_12V_04I_03M;t1;0.05;109;993.9;TRUE;67.45;lr102_t1_12R_12V_04I_03M;12;5696;6.81;60000;62.85;12.19
lr102;12R_12V_04I_04M;t1;0.05;109;984.64;TRUE;129.63;lr102_t1_12R_12V_04I_04M;12;325;1.02;60000;18.51;13.41
lr103;12R_12V_04I_03M;t1;0.05;109;796.75;TRUE;106.35;lr103_t1_12R_12V_04I_03M;12;400;1.06;60000;56.16;9.13
lr103;12R_12V_04I_04M;t1;0.05;109;795.1;TRUE;172.5;lr103_t1_12R_12V_04I_04M;12;31023;89.39;60000;17.68;8.54
lr104;12R_12V_04I_03M;t1;0.05;109;847.82;TRUE;171.93;lr104_t1_12R_12V_04I_03M;12;1737;5.4;60000;8.18;7.83
lr104;12R_12V_04I_04M;t1;0.05;109;847.82;TRUE;190.53;lr104_t1_12R_12V_04I_04M;12;1816;6.36;60000;0.32;7.21
lr105;12R_12V_04I_03M;t1;0.05;109;834.17;TRUE;76.4;lr105_t1_12R_12V_04I_03M;12;25197;32.44;60000;58.27;16.07
lr105;12R_12V_04I_04M;t1;0.05;109;833.29;TRUE;140.64;lr105_t1_12R_12V_04I_04M;12;3833;9.41;60000;12.32;16.87
lr201;12R_12V_04I_03M;t2;0.05;109;1452.66;TRUE;180.81;lr201_t2_12R_12V_04I_03M;12;6721;20.67;60000;0;21.1
lr201;12R_12V_04I_04M;t2;0.05;109;1452.19;TRUE;189.8;lr201_t2_12R_12V_04I_04M;12;6721;21.64;60000;0;21.42
lr202;12R_12V_04I_03M;t2;0.05;109;1052.05;TRUE;189.78;lr202_t2_12R_12V_04I_03M;12;3451;11.36;60000;24.3;26.42
lr202;12R_12V_04I_04M;t2;0.05;109;1006.44;TRUE;240;lr202_t2_12R_12V_04I_04M;12;14512;58.26;60000;1.73;28.2
lr203;12R_12V_04I_03M;t2;0.05;109;897.46;TRUE;286.11;lr203_t2_12R_12V_04I_03M;12;19696;94.43;60000;0;14.35
lr203;12R_12V_04I_04M;t2;0.05;109;891.62;TRUE;304.28;lr203_t2_12R_12V_04I_04M;12;17581;89.94;60000;0;15.11
lr204;12R_12V_04I_03M;t2;0.05;109;895.68;TRUE;301.19;lr204_t2_12R_12V_04I_03M;12;191;1.29;60000;0;3.7
lr204;12R_12V_04I_04M;t2;0.05;109;910.07;TRUE;326.57;lr204_t2_12R_12V_04I_04M;12;40692;221.7;60000;0;4.19
lr205;12R_12V_04I_03M;t2;0.05;109;975.75;TRUE;238.84;lr205_t2_12R_12V_04I_03M;12;26024;104.01;60000;0;20.9
lr205;12R_12V_04I_04M;t2;0.05;109;992.22;TRUE;253.53;lr205_t2_12R_12V_04I_04M;12;26323;111.88;60000;0;21.32
LR1_2_1;40R_40V_02I_05M;t1;0.05;109;8377.69;TRUE;81.69;LR1_2_1_t1_40R_40V_02I_05M;40;1;0.01;60000;100;4.71
LR1_2_1;40R_40V_02I_06M;t1;0.05;109;8377.69;TRUE;85.58;LR1_2_1_t1_40R_40V_02I_06M;40;1;0.01;60000;100;6.09
